uid,brand,url,price,currency,image_url,collection,reference_code,life_span_date,life_span,price_eur,year,quarter,price_category,year_quarter
2660841,Panerai,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01305-submersible---47mm.html,10100,USD,,SUBMERSIBLE,PNPAM01305,2022-09-28,Q4 September 2022,10559.330893883951,2022,3,Mid Range,2022Q3
2660842,Panerai,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam00692-submersible-bmg-tech---47mm.html,14300,USD,,SUBMERSIBLE,PNPAM00692,2022-09-28,Q4 September 2022,14950.339780449556,2022,3,Mid Range,2022Q3
2660843,Panerai,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01231-submersible-carbotech.html,17400,USD,,SUBMERSIBLE,PNPAM01231,2022-09-28,Q4 September 2022,18191.3225300575,2022,3,Mid Range,2022Q3
2660844,Panerai,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01616-submersible-carbotech---47mm.html,18700,USD,,SUBMERSIBLE,PNPAM01616,2022-09-28,Q4 September 2022,19550.444328280188,2022,3,Mid Range,2022Q3
2660845,Panerai,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam00979-submersible-marina-militare-carbotech---47mm.html,19900,USD,,SUBMERSIBLE,PNPAM00979,2022-09-28,Q4 September 2022,20805.01829587036,2022,3,Mid Range,2022Q3
2660847,Panerai,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01239-submersible-forze-speciali.html,29300,USD,,SUBMERSIBLE,PNPAM01239,2022-09-28,Q4 September 2022,30632.51437532671,2022,3,High End,2022Q3
2660848,Panerai,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01238-submersible-forze-speciali-experience.html,57500,USD,,SUBMERSIBLE,PNPAM01238,2022-09-28,Q4 September 2022,60115.00261369577,2022,3,Ultra Luxury,2022Q3
2660849,Panerai,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01241-submersible-s-brabus-blue-shadow-edition.html,49200,USD,,SUBMERSIBLE,PNPAM01241,2022-09-28,Q4 September 2022,51437.53267119707,2022,3,Ultra Luxury,2022Q3
2660850,Panerai,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01324-submersible-gmt-carbotech-navy-seals.html,20800,USD,,SUBMERSIBLE,PNPAM01324,2022-09-28,Q4 September 2022,21745.94877156299,2022,3,Mid Range,2022Q3
2660851,Panerai,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01323-submersible-gmt-navy-seals.html,10100,USD,,SUBMERSIBLE,PNPAM01323,2022-09-28,Q4 September 2022,10559.330893883951,2022,3,Mid Range,2022Q3
2660852,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01342-luminor-luna-rossa.html,6000,USD,"https://www.panerai.com/content/dam/rcq/pan/23/69/38/8/2369388.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/23/69/38/8/2369388.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01342,2022-09-28,Q4 September 2022,6272.869837950862,2022,3,Entry Level,2022Q3
2660853,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01370-luminor-quaranta.html,7400,USD,"https://www.panerai.com/content/dam/rcq/pan/22/37/39/8/2237398.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/22/37/39/8/2237398.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01370,2022-09-28,Q4 September 2022,7736.5394668060635,2022,3,Entry Level,2022Q3
2660854,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01371-luminor-quaranta.html,7400,USD,"https://www.panerai.com/content/dam/rcq/pan/22/37/63/3/2237633.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/22/37/63/3/2237633.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01371,2022-09-28,Q4 September 2022,7736.5394668060635,2022,3,Entry Level,2022Q3
2660855,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01372-luminor-quaranta.html,7400,USD,"https://www.panerai.com/content/dam/rcq/pan/22/37/63/4/2237634.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/22/37/63/4/2237634.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01372,2022-09-28,Q4 September 2022,7736.5394668060635,2022,3,Entry Level,2022Q3
2660856,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01086-luminor-base-logo---44mm.html,5200,USD,"https://www.panerai.com/content/dam/rcq/pan/20/83/64/8/2083648.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/20/83/64/8/2083648.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01086,2022-09-28,Q4 September 2022,5436.487192890748,2022,3,Entry Level,2022Q3
2660857,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01084-luminor-logo---44mm.html,5700,USD,"https://www.panerai.com/content/dam/rcq/pan/20/83/65/0/2083650.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/20/83/65/0/2083650.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01084,2022-09-28,Q4 September 2022,5959.2263460533195,2022,3,Entry Level,2022Q3
2660858,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01085-luminor-blu-mare---44mm.html,5700,USD,"https://www.panerai.com/content/dam/rcq/pan/20/61/23/0/2061230.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/20/61/23/0/2061230.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM01085,2022-09-28,Q4 September 2022,5959.2263460533195,2022,3,Entry Level,2022Q3
2660859,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam00914-luminor-base---44mm.html,6600,USD,"https://www.panerai.com/content/dam/rcq/pan/19/76/97/9/1976979.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/19/76/97/9/1976979.png.transform.product_reference_image_230_2x.png 2x",LUMINOR,PNPAM00914,2022-09-28,Q4 September 2022,6900.156821745949,2022,3,Entry Level,2022Q3
2660860,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam00915-luminor-base---44mm.html,7100,USD,,LUMINOR,PNPAM00915,2022-09-28,Q4 September 2022,7422.895974908521,2022,3,Entry Level,2022Q3
2660861,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam00422-luminor-marina---47mm.html,10200,USD,,LUMINOR,PNPAM00422,2022-09-28,Q4 September 2022,10663.878724516466,2022,3,Mid Range,2022Q3
2660862,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01304-luminor-quaranta-verde-militare.html,7400,USD,,LUMINOR,PNPAM01304,2022-09-28,Q4 September 2022,7736.5394668060635,2022,3,Entry Level,2022Q3
2660863,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01314-luminor-marina---44mm.html,8400,USD,,LUMINOR,PNPAM01314,2022-09-28,Q4 September 2022,8782.017773131207,2022,3,Entry Level,2022Q3
2660864,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01313-luminor-marina---44mm.html,8400,USD,,LUMINOR,PNPAM01313,2022-09-28,Q4 September 2022,8782.017773131207,2022,3,Entry Level,2022Q3
2660865,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01312-luminor-marina---44mm.html,8400,USD,,LUMINOR,PNPAM01312,2022-09-28,Q4 September 2022,8782.017773131207,2022,3,Entry Level,2022Q3
2660866,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01316-luminor-marina--specchio-blu---44mm.html,9300,USD,,LUMINOR,PNPAM01316,2022-09-28,Q4 September 2022,9722.948248823837,2022,3,Entry Level,2022Q3
2660867,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01157-luminor-marina-esteel--blu-profondo.html,9200,USD,,LUMINOR,PNPAM01157,2022-09-28,Q4 September 2022,9618.400418191322,2022,3,Entry Level,2022Q3
2660868,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01356-luminor-marina-esteel--verde-smeraldo.html,9200,USD,,LUMINOR,PNPAM01356,2022-09-28,Q4 September 2022,9618.400418191322,2022,3,Entry Level,2022Q3
2660869,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01358-luminor-marina-esteel-grigio-roccia.html,9200,USD,,LUMINOR,PNPAM01358,2022-09-28,Q4 September 2022,9618.400418191322,2022,3,Entry Level,2022Q3
2660870,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01664-luminor-marina-carbotech---44mm.html,14300,USD,,LUMINOR,PNPAM01664,2022-09-28,Q4 September 2022,14950.339780449556,2022,3,Mid Range,2022Q3
2660871,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01661-luminor-marina-carbotech---44mm.html,14300,USD,,LUMINOR,PNPAM01661,2022-09-28,Q4 September 2022,14950.339780449556,2022,3,Mid Range,2022Q3
2660872,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01662-luminor-marina---44mm.html,15900,USD,,LUMINOR,PNPAM01662,2022-09-28,Q4 September 2022,16623.105070569785,2022,3,Mid Range,2022Q3
2660873,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01112-luminor-marina-goldtech---44mm.html,26000,USD,,LUMINOR,PNPAM01112,2022-09-28,Q4 September 2022,27182.435964453736,2022,3,High End,2022Q3
2660874,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01441-luminor-gmt---44mm.html,14300,USD,,LUMINOR,PNPAM01441,2022-09-28,Q4 September 2022,14950.339780449556,2022,3,Mid Range,2022Q3
2660875,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01218-luminor-chrono.html,9400,USD,,LUMINOR,PNPAM01218,2022-09-28,Q4 September 2022,9827.49607945635,2022,3,Entry Level,2022Q3
2660876,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01109-luminor-chrono.html,9400,USD,,LUMINOR,PNPAM01109,2022-09-28,Q4 September 2022,9827.49607945635,2022,3,Entry Level,2022Q3
2660877,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01110-luminor-chrono.html,10200,USD,,LUMINOR,PNPAM01110,2022-09-28,Q4 September 2022,10663.878724516466,2022,3,Mid Range,2022Q3
2660878,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01111-luminor-chrono-goldtech-blu-notte.html,28000,USD,,LUMINOR,PNPAM01111,2022-09-28,Q4 September 2022,29273.392577104023,2022,3,High End,2022Q3
2660879,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01303-luminor-chrono-luna-rossa.html,9600,USD,,LUMINOR,PNPAM01303,2022-09-28,Q4 September 2022,10036.59174072138,2022,3,Mid Range,2022Q3
2660880,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01296-luminor-chrono-flyback-verde-militare.html,14300,USD,,LUMINOR,PNPAM01296,2022-09-28,Q4 September 2022,14950.339780449556,2022,3,Mid Range,2022Q3
2660881,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01298-luminor-chrono--flyback-ceramica.html,15900,USD,,LUMINOR,PNPAM01298,2022-09-28,Q4 September 2022,16623.105070569785,2022,3,Mid Range,2022Q3
2660882,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01216-luminor-regatta-blu-mare.html,17400,USD,,LUMINOR,PNPAM01216,2022-09-28,Q4 September 2022,18191.3225300575,2022,3,Mid Range,2022Q3
2660883,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam00670-luminor-equation-of-time---47mm.html,23500,USD,,LUMINOR,PNPAM00670,2022-09-28,Q4 September 2022,24568.740198640877,2022,3,Mid Range,2022Q3
2660884,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01700-luminor-lab-id-carbotech.html,70000,USD,,LUMINOR,PNPAM01700,2022-09-28,Q4 September 2022,73183.48144276006,2022,3,Ultra Luxury,2022Q3
2660885,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam00742-luminor-perpetual-calendar-goldtech.html,50500,USD,,LUMINOR,PNPAM00742,2022-09-28,Q4 September 2022,52796.65446941976,2022,3,Ultra Luxury,2022Q3
2660886,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam00715-luminor-perpetual-calendar-platinumtech.html,67800,USD,,LUMINOR,PNPAM00715,2022-09-28,Q4 September 2022,70883.42916884474,2022,3,Ultra Luxury,2022Q3
2660887,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01269-luminor--goldtech-calendario-perpetuo.html,83700,USD,,LUMINOR,PNPAM01269,2022-09-28,Q4 September 2022,87506.53423941453,2022,3,Ultra Luxury,2022Q3
2660888,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01060-luminor-tourbillon-gmt-goldtech---47mm.html,180000,USD,,LUMINOR,PNPAM01060,2022-09-28,Q4 September 2022,188186.09513852588,2022,3,Ultra Luxury,2022Q3
2660889,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01248-piccolo-due.html,6400,USD,"https://www.panerai.com/content/dam/rcq/pan/22/30/73/6/2230736.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/22/30/73/6/2230736.png.transform.product_reference_image_230_2x.png 2x",LUMINOR-DUE,PNPAM01248,2022-09-28,Q4 September 2022,6691.06116048092,2022,3,Entry Level,2022Q3
2660890,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01273-piccolo-due.html,6400,USD,"https://www.panerai.com/content/dam/rcq/pan/22/22/22/7/2222227.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/22/22/22/7/2222227.png.transform.product_reference_image_230_2x.png 2x",LUMINOR-DUE,PNPAM01273,2022-09-28,Q4 September 2022,6691.06116048092,2022,3,Entry Level,2022Q3
2660891,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01247-piccolo-due.html,6400,USD,"https://www.panerai.com/content/dam/rcq/pan/22/30/74/7/2230747.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/22/30/74/7/2230747.png.transform.product_reference_image_230_2x.png 2x",LUMINOR-DUE,PNPAM01247,2022-09-28,Q4 September 2022,6691.06116048092,2022,3,Entry Level,2022Q3
2660892,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01123-luminor-due---38mm.html,7400,USD,"https://www.panerai.com/content/dam/rcq/pan/21/64/94/5/2164945.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/21/64/94/5/2164945.png.transform.product_reference_image_230_2x.png 2x",LUMINOR-DUE,PNPAM01123,2022-09-28,Q4 September 2022,7736.5394668060635,2022,3,Entry Level,2022Q3
2660893,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01306-luminor-due-luna-rossa.html,6400,USD,"https://www.panerai.com/content/dam/rcq/pan/22/71/20/3/2271203.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/22/71/20/3/2271203.png.transform.product_reference_image_230_2x.png 2x",LUMINOR-DUE,PNPAM01306,2022-09-28,Q4 September 2022,6691.06116048092,2022,3,Entry Level,2022Q3
2660894,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01280-piccolo-due-madreperla.html,17400,USD,"https://www.panerai.com/content/dam/rcq/pan/21/48/54/2/2148542.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/21/48/54/2/2148542.png.transform.product_reference_image_230_2x.png 2x",LUMINOR-DUE,PNPAM01280,2022-09-28,Q4 September 2022,18191.3225300575,2022,3,Mid Range,2022Q3
2660895,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01249-luminor-due---42mm.html,6800,USD,"https://www.panerai.com/content/dam/rcq/pan/22/22/26/2/2222262.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/22/22/26/2/2222262.png.transform.product_reference_image_230_2x.png 2x",LUMINOR-DUE,PNPAM01249,2022-09-28,Q4 September 2022,7109.252483010978,2022,3,Entry Level,2022Q3
2660896,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01274-luminor-due---42mm.html,6800,USD,"https://www.panerai.com/content/dam/rcq/pan/22/22/22/9/2222229.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/22/22/22/9/2222229.png.transform.product_reference_image_230_2x.png 2x",LUMINOR-DUE,PNPAM01274,2022-09-28,Q4 September 2022,7109.252483010978,2022,3,Entry Level,2022Q3
2660897,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01250-luminor-due---42mm.html,6800,USD,,LUMINOR-DUE,PNPAM01250,2022-09-28,Q4 September 2022,7109.252483010978,2022,3,Entry Level,2022Q3
2660898,Panerai,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01124-luminor-due---42mm.html,7700,USD,,LUMINOR-DUE,PNPAM01124,2022-09-28,Q4 September 2022,8050.182958703606,2022,3,Entry Level,2022Q3
2660899,Panerai,https://www.panerai.com/us/en/collections/watch-collection/radiomir/pam00753-radiomir-base-logo---45mm.html,4700,USD,"https://www.panerai.com/content/dam/rcq/pan/17/54/32/2/1754322.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/17/54/32/2/1754322.png.transform.product_reference_image_230_2x.png 2x",RADIOMIR,PNPAM00753,2022-09-28,Q4 September 2022,4913.748039728175,2022,3,Entry Level,2022Q3
2660900,Panerai,https://www.panerai.com/us/en/collections/watch-collection/radiomir/pam00754-radiomir-black-seal-logo---45mm.html,5100,USD,"https://www.panerai.com/content/dam/rcq/pan/17/54/32/1/1754321.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/17/54/32/1/1754321.png.transform.product_reference_image_230_2x.png 2x",RADIOMIR,PNPAM00754,2022-09-28,Q4 September 2022,5331.939362258233,2022,3,Entry Level,2022Q3
2660901,Panerai,https://www.panerai.com/us/en/collections/watch-collection/radiomir/pam01243-radiomir-eilean---45mm.html,8100,USD,"https://www.panerai.com/content/dam/rcq/pan/21/95/84/1/2195841.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/21/95/84/1/2195841.png.transform.product_reference_image_230_2x.png 2x",RADIOMIR,PNPAM01243,2022-09-28,Q4 September 2022,8468.374281233664,2022,3,Entry Level,2022Q3
2660902,Panerai,https://www.panerai.com/us/en/collections/watch-collection/radiomir/pam00931-radiomir-california---47mm.html,9200,USD,"https://www.panerai.com/content/dam/rcq/pan/19/62/12/8/1962128.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/19/62/12/8/1962128.png.transform.product_reference_image_230_2x.png 2x",RADIOMIR,PNPAM00931,2022-09-28,Q4 September 2022,9618.400418191322,2022,3,Entry Level,2022Q3
2660903,Panerai,https://www.panerai.com/us/en/collections/watch-collection/radiomir/pam00992-radiomir-8-days---45mm.html,8700,USD,"https://www.panerai.com/content/dam/rcq/pan/19/72/39/0/1972390.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/19/72/39/0/1972390.png.transform.product_reference_image_230_2x.png 2x",RADIOMIR,PNPAM00992,2022-09-28,Q4 September 2022,9095.66126502875,2022,3,Entry Level,2022Q3
2660904,Panerai,https://www.panerai.com/us/en/collections/watch-collection/radiomir/pam00760-radiomir-bronzo.html,17800,USD,"https://www.panerai.com/content/dam/rcq/pan/23/44/86/4/2344864.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/23/44/86/4/2344864.png.transform.product_reference_image_230_2x.png 2x",RADIOMIR,PNPAM00760,2022-09-28,Q4 September 2022,18609.51385258756,2022,3,Mid Range,2022Q3
3121438,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/submersible/pam02223-submersible-bianco.html,9200,CHF,"https://www.panerai.com/content/dam/rcq/pan/21/95/84/2/2195842.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/21/95/84/2/2195842.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM02223,2022-10-28,Q4 October 2022,9274.193548387097,2022,4,Entry Level,2022Q4
3121439,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/submersible/pam02973-submersible.html,9200,CHF,"https://www.panerai.com/content/dam/rcq/pan/19/18/47/7/1918477.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/19/18/47/7/1918477.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM02973,2022-10-28,Q4 October 2022,9274.193548387097,2022,4,Entry Level,2022Q4
3121440,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/submersible/pam02683-submersible-steel-42mm.html,10100,CHF,"https://www.panerai.com/content/dam/rcq/pan/19/36/62/9/1936629.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/19/36/62/9/1936629.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM02683,2022-10-28,Q4 October 2022,10181.451612903225,2022,4,Mid Range,2022Q4
3121441,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/submersible/pam02068-submersible-blu-notte.html,11400,CHF,"https://www.panerai.com/content/dam/rcq/pan/21/69/21/8/2169218.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/21/69/21/8/2169218.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM02068,2022-10-28,Q4 October 2022,11491.935483870968,2022,4,Mid Range,2022Q4
3121442,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/submersible/pam02164-submersible-goldtech---42mm.html,28200,CHF,"https://www.panerai.com/content/dam/rcq/pan/21/34/44/9/2134449.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/21/34/44/9/2134449.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM02164,2022-10-28,Q4 October 2022,28427.41935483871,2022,4,High End,2022Q4
3121443,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/submersible/pam01209-submersible-azzurro---42mm.html,10100,CHF,"https://www.panerai.com/content/dam/rcq/pan/22/22/26/6/2222266.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/22/22/26/6/2222266.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM01209,2022-10-28,Q4 October 2022,10181.451612903225,2022,4,Mid Range,2022Q4
3121444,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/submersible/pam01226-submersible-quarantaquattro-bianco.html,9500,CHF,"https://www.panerai.com/content/dam/rcq/pan/23/07/80/2/2307802.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/23/07/80/2/2307802.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM01226,2022-10-28,Q4 October 2022,9576.612903225807,2022,4,Entry Level,2022Q4
3121445,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/submersible/pam01229-submersible-quarantaquattro.html,9500,CHF,"https://www.panerai.com/content/dam/rcq/pan/23/07/82/3/2307823.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/23/07/82/3/2307823.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM01229,2022-10-28,Q4 October 2022,9576.612903225807,2022,4,Entry Level,2022Q4
3121446,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/submersible/pam01391-submersible-quarantaquattro-luna-rossa.html,9800,CHF,"https://www.panerai.com/content/dam/rcq/pan/23/07/87/2/2307872.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/23/07/87/2/2307872.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM01391,2022-10-28,Q4 October 2022,9879.032258064517,2022,4,Entry Level,2022Q4
3121447,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/submersible/pam01288-submersible-quarantaquattro-esteel-grigio-roccia.html,11200,CHF,"https://www.panerai.com/content/dam/rcq/pan/23/07/86/6/2307866.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/23/07/86/6/2307866.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM01288,2022-10-28,Q4 October 2022,11290.322580645161,2022,4,Mid Range,2022Q4
3121448,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/submersible/pam01287-submersible-quarantaquattro-esteel-verde-smeraldo.html,11200,CHF,"https://www.panerai.com/content/dam/rcq/pan/23/07/84/0/2307840.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/23/07/84/0/2307840.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM01287,2022-10-28,Q4 October 2022,11290.322580645161,2022,4,Mid Range,2022Q4
3121449,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/submersible/pam01289-submersible-quarantaquattro-esteel-blu-profondo.html,11200,CHF,"https://www.panerai.com/content/dam/rcq/pan/23/07/84/8/2307848.png.transform.product_reference_image_230.png, /content/dam/rcq/pan/23/07/84/8/2307848.png.transform.product_reference_image_230_2x.png 2x",SUBMERSIBLE,PNPAM01289,2022-10-28,Q4 October 2022,11290.322580645161,2022,4,Mid Range,2022Q4
3121450,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/submersible/pam01232-submersible-quarantaquattro-carbotech-blu-abisso.html,17800,CHF,,SUBMERSIBLE,PNPAM01232,2022-10-28,Q4 October 2022,17943.548387096773,2022,4,Mid Range,2022Q4
3121451,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/submersible/pam02070-submersible-quarantaquattro-goldtech-orocarbo.html,31200,CHF,,SUBMERSIBLE,PNPAM02070,2022-10-28,Q4 October 2022,31451.612903225807,2022,4,High End,2022Q4
3121452,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/submersible/pam01074-submersible-bronzo-blu-abisso.html,16600,CHF,,SUBMERSIBLE,PNPAM01074,2022-10-28,Q4 October 2022,16733.870967741936,2022,4,Mid Range,2022Q4
3121453,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/submersible/pam00968-submersible-bronzo---47mm.html,17600,CHF,,SUBMERSIBLE,PNPAM00968,2022-10-28,Q4 October 2022,17741.93548387097,2022,4,Mid Range,2022Q4
3121454,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/submersible/pam02305-submersible---47mm.html,10100,CHF,,SUBMERSIBLE,PNPAM02305,2022-10-28,Q4 October 2022,10181.451612903225,2022,4,Mid Range,2022Q4
3121455,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/submersible/pam02692-submersible-bmg-tech---47mm.html,14200,CHF,,SUBMERSIBLE,PNPAM02692,2022-10-28,Q4 October 2022,14314.516129032258,2022,4,Mid Range,2022Q4
3121456,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/submersible/pam02231-submersible-carbotech.html,17200,CHF,,SUBMERSIBLE,PNPAM02231,2022-10-28,Q4 October 2022,17338.709677419356,2022,4,Mid Range,2022Q4
3121457,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/submersible/pam02616-submersible-carbotech---47mm.html,18100,CHF,,SUBMERSIBLE,PNPAM02616,2022-10-28,Q4 October 2022,18245.967741935485,2022,4,Mid Range,2022Q4
3121458,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/submersible/pam02979-submersible-marina-militare-carbotech---47mm.html,19300,CHF,,SUBMERSIBLE,PNPAM02979,2022-10-28,Q4 October 2022,19455.645161290322,2022,4,Mid Range,2022Q4
3121459,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/submersible/pam01225-submersible-quarantaquattro-elab-id.html,61300,CHF,,SUBMERSIBLE,PNPAM01225,2022-10-28,Q4 October 2022,61794.354838709674,2022,4,Ultra Luxury,2022Q4
3121460,Panerai,https://www.panerai.com/ch/fr/collections/watch-collection/submersible/pam02239-submersible-forze-speciali.html,28700,CHF,,SUBMERSIBLE,PNPAM02239,2022-10-28,Q4 October 2022,28931.451612903227,2022,4,High End,2022Q4
